ItemID,Name,resourcename,ResourceVariation,Class,Category,BuyCategory,WeaponSlot,Team,UsableMod,UseType,EquipType,ItemType,WaitAfterExpire,RepurchaseDiscountRate,userType
20027,#CSO2_ITEM_NAME_back_chieftain_hammer,back_chieftain_hammer,default,item,class,back,8,0,0,0,0,0,5,0,0
20028,#CSO2_ITEM_NAME_back_horseyear,back_horseyear,default,item,class,back,8,0,0,0,0,0,5,0,0
20029,#CSO2_ITEM_NAME_back_rewardwing,back_rewardwing,default,item,class,back,8,0,0,0,0,0,5,0,0
20030,#CSO2_ITEM_NAME_back_schoolbag,back_schoolbag,default,item,class,back,8,0,0,0,0,0,5,0,0
20031,#CSO2_ITEM_NAME_back_snl_arrow,back_snl_arrow,default,item,class,back,8,0,0,0,0,0,5,0,0
20032,#CSO2_ITEM_NAME_back_korback01,back_korback01,default,item,class,back,8,0,0,0,0,0,5,0,0
20033,#CSO2_ITEM_NAME_back_newbie,back_newbie,default,item,class,back,8,0,0,0,0,0,5,0,0
20034,#CSO2_ITEM_NAME_back_gstar2014,back_gstar2014,default,item,class,back,8,0,0,0,0,0,5,0,0
20035,#CSO2_ITEM_NAME_back_deltabag,back_deltabag,default,item,class,back,8,0,0,0,0,0,5,0,0
20036,#CSO2_ITEM_NAME_back_lisaboard,back_lisaboard,default,item,class,back,8,0,0,0,0,0,5,0,0
20037,#CSO2_ITEM_NAME_back_milaboard,back_milaboard,default,item,class,back,8,0,0,0,0,0,5,0,0
20038,#CSO2_ITEM_NAME_back_miladoll,back_miladoll,default,item,class,back,8,0,0,0,0,0,5,0,0
20039,#CSO2_ITEM_NAME_back_lisadoll,back_lisadoll,default,item,class,back,8,0,0,0,0,0,5,0,0
20040,#CSO2_ITEM_NAME_back_p77,back_p77,default,item,class,back,8,0,0,0,0,0,5,0,0
20041,#CSO2_ITEM_NAME_back_turtlebag,back_turtlebag,default,item,class,back,8,0,0,0,0,0,5,0,0
20042,#CSO2_ITEM_NAME_back_2015sheep,back_2015sheep,default,item,class,back,8,0,0,0,0,0,5,0,0
20043,#CSO2_ITEM_NAME_back_baseball,back_baseball,default,item,class,back,8,0,0,0,0,0,5,0,0
20044,#CSO2_ITEM_NAME_WINGGOLD,back_winggold,default,item,class,back,8,0,0,0,0,0,5,0,0
20045,#CSO2_ITEM_NAME_ALBERT,back_albert,default,item,class,back,8,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
20046,#CSO2_ITEM_NAME_WATERCANON,back_watercanon,default,item,class,back,8,0,0,0,0,0,5,0,0
20047,#CSO2_ITEM_NAME_BACK_TESLA,back_tesla,default,item,class,back,8,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
20048,#CSO2_ITEM_NAME_back_diyfence,back_diyfence,default,item,class,back,8,0,0,0,0,0,5,0,0
20049,#CSO2_ITEM_NAME_back_shark,back_shark,default,item,class,back,8,0,0,0,0,0,5,0,0
20050,#CSO2_ITEM_NAME_back_chnact,back_chnact,default,item,class,back,8,0,0,0,0,0,5,0,0
20052,#CSO2_ITEM_NAME_back_witchbroom,back_witchbroom,default,item,class,back,8,0,0,0,0,0,5,0,0
20053,#CSO2_ITEM_NAME_back_2016monkey,back_2016monkey,default,item,class,back,8,0,0,0,0,0,5,0,0
20054,#CSO2_ITEM_NAME_back_zccanon,back_zccanon,default,item,class,back,8,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
20055,#CSO2_ITEM_NAME_back_frog,back_frog,default,item,class,back,8,0,3|37|36|48|7|50|40|41|43|8|38|47|51,0,0,0,5,0,0
20056,#CSO2_ITEM_NAME_back_back_phoenixwing,back_phoenixwing,default,item,class,back,8,0,0,0,0,0,5,0,0
20057,#CSO2_ITEM_NAME_back_rokabag,back_rokabag,default,item,class,back,8,0,0,0,0,0,5,0,0
20058,#CSO2_ITEM_NAME_back_panda,back_panda,default,item,class,back,8,0,0,0,0,0,5,0,0
20059,#CSO2_ITEM_NAME_back_syringe,back_syringe,default,item,class,back,8,0,0,0,0,0,5,0,0
20060,#CSO2_ITEM_NAME_back_emoteballoon,back_emoteballoon,default,item,class,back,8,0,0,0,0,0,5,0,0
20061,#CSO2_ITEM_NAME_back_dragonboat,back_dragonboat,default,item,class,back,8,0,0,0,0,0,5,0,0
20062,#CSO2_ITEM_NAME_back_flamingotube,back_flamingotube,default,item,class,back,8,0,50,0,0,0,5,0,0
20063,#CSO2_ITEM_NAME_back_season1_1st,back_season1_1st,default,item,class,back,8,0,0,0,0,0,5,0,0
20064,#CSO2_ITEM_NAME_back_season1_2nd,back_season1_2nd,default,item,class,back,8,0,0,0,0,0,5,0,0
20065,#CSO2_ITEM_NAME_back_season1_3nd,back_season1_3nd,default,item,class,back,8,0,0,0,0,0,5,0,0
20066,#CSO2_ITEM_NAME_BACK_LUCKY,back_luckbag01,default,item,class,back,8,0,0,0,0,0,5,0,0
20067,#CSO2_ITEM_NAME_back_tammy01,back_tammy01,default,item,class,back,8,0,0,0,0,0,5,0,0
20068,#CSO2_ITEM_NAME_back_mari01,back_mari01,default,item,class,back,8,0,0,0,0,0,5,0,0
20069,#CSO2_ITEM_NAME_back_kwanwoo,back_kwanwoo,default,item,class,back,8,0,0,0,0,0,5,0,0
20071,#CSO2_ITEM_NAME_back_natary01doll,back_natary01doll,default,item,class,back,8,0,0,0,0,0,5,0,0
20072,#CSO2_ITEM_NAME_back_mari01doll,back_mari01doll,default,item,class,back,8,0,0,0,0,0,5,0,0
20073,#CSO2_ITEM_NAME_back_season2_1st,back_season2_1st,default,item,class,back,8,0,0,0,0,0,5,0,0
20074,#CSO2_ITEM_NAME_back_season2_2nd,back_season2_2nd,default,item,class,back,8,0,0,0,0,0,5,0,0
20075,#CSO2_ITEM_NAME_back_season2_3nd,back_season2_3rd,default,item,class,back,8,0,0,0,0,0,5,0,0
20076,#CSO2_ITEM_NAME_back_2017chicken,back_2017chicken,default,item,class,back,8,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
20077,#CSO2_ITEM_NAME_back_wingvip,back_wingvip,default,item,class,back,8,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
20078,#CSO2_ITEM_NAME_WINGZOMBIE,back_wingzombie,default,item,class,back,8,0,0,0,0,0,5,0,0
20079,#CSO2_ITEM_NAME_back_choidoll,back_choidoll,default,item,class,back,8,0,0,0,0,0,5,0,0
20081,#CSO2_ITEM_NAME_back_yuridoll,back_yuridoll,default,item,class,back,8,0,0,0,0,0,5,0,0
20082,#CSO2_ITEM_NAME_back_season3_1st,back_season3_1st,default,item,class,back,8,0,0,0,0,0,5,0,0
20083,#CSO2_ITEM_NAME_back_season3_2nd,back_season3_2nd,default,item,class,back,8,0,0,0,0,0,5,0,0
20084,#CSO2_ITEM_NAME_back_season3_3nd,back_season3_3rd,default,item,class,back,8,0,0,0,0,0,5,0,0
20085,#CSO2_ITEM_NAME_back_bluephoenix,back_bluephoenix,default,item,class,back,8,0,0,0,0,0,5,0,0
20086,#CSO2_ITEM_NAME_back_tammydoll,back_tammydoll,default,item,class,back,8,0,0,0,0,0,5,0,0
20087,#CSO2_ITEM_NAME_GOLDPIGBAG,back_goldpigbag,default,item,class,back,8,0,0,0,0,0,5,0,0
20088,#CSO2_ITEM_NAME_back_707doll,back_707doll,default,item,class,back,8,0,0,0,0,0,5,0,0
20089,#CSO2_ITEM_NAME_back_season4_3rd,back_season4_3rd,default,item,class,back,8,0,0,0,0,0,5,0,0
20090,#CSO2_ITEM_NAME_back_season4_2nd,back_season4_2nd,default,item,class,back,8,0,0,0,0,0,5,0,0
20091,#CSO2_ITEM_NAME_back_season4_1st,back_season4_1st,default,item,class,back,8,0,0,0,0,0,5,0,0
20092,#CSO2_ITEM_NAME_back_mila02doll,back_mila02doll,default,item,class,back,8,0,0,0,0,0,5,0,0
20093,#CSO2_ITEM_NAME_back_phobos,back_phobos,default,item,class,back,8,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
20096,#CSO2_ITEM_NAME_back_lisa02doll,back_lisa02doll,default,item,class,back,8,0,0,0,0,0,5,0,0
20097,#CSO2_ITEM_NAME_back_giantvr,back_giantvr,default,item,class,back,8,0,0,0,0,0,5,0,0
20098,#CSO2_ITEM_NAME_back_emmadoll,back_emmadoll,default,item,class,back,8,0,0,0,0,0,5,0,0
20099,#CSO2_ITEM_NAME_back_viperdoll,back_viperdoll,default,item,class,back,8,0,0,0,0,0,5,0,0
20100,#CSO2_ITEM_NAME_back_season5_3rd,back_season5_3rd,default,item,class,back,8,0,0,0,0,0,5,0,0
20101,#CSO2_ITEM_NAME_back_season5_2nd,back_season5_2nd,default,item,class,back,8,0,0,0,0,0,5,0,0
20102,#CSO2_ITEM_NAME_back_season5_1st,back_season5_1st,default,item,class,back,8,0,0,0,0,0,5,0,0
20103,#CSO2_ITEM_NAME_back_oberon,back_oberon,default,item,class,back,8,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
20104,#CSO2_ITEM_NAME_back_miu01,back_miu01,default,item,class,back,8,0,0,0,0,0,5,0,0
20105,#CSO2_ITEM_NAME_back_athena01,back_athena01,default,item,class,back,8,0,0,0,0,0,5,0,0
20106,#CSO2_ITEM_NAME_back_dione,back_dione,default,item,class,back,8,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
20107,#CSO2_ITEM_NAME_back_2018dog,back_2018dog,default,item,class,back,8,0,0,0,0,0,5,0,0
30001,#CSO2_ITEM_NAME_WORK,glove_work,default,item,class,glove,7,0,0,0,0,0,5,0,0
30002,#CSO2_ITEM_NAME_CAMOUFLAGE,glove_camouflage,default,item,class,glove,7,0,0,0,0,0,5,0,0
30003,#CSO2_ITEM_NAME_CBT_GLOVE,glove_cncbt,default,item,class,glove,7,0,0,0,0,0,5,0,0
30004,#CSO2_ITEM_NAME_GLOVE01,glove_glove01,default,item,class,glove,7,0,0,0,0,0,5,0,0
30005,#CSO2_ITEM_NAME_SKELETON,glove_skeleton,default,item,class,glove,7,0,0,0,0,0,5,0,0
30006,#CSO2_ITEM_NAME_XMAS01_GLOVE,glove_xmas01,default,item,class,glove,7,0,0,0,0,0,5,0,0
30007,#CSO2_ITEM_NAME_TWRING,glove_twring,default,item,class,glove,7,0,0,0,0,0,5,0,0
30008,#CSO2_ITEM_NAME_TWGLOVE01,glove_twglove,default,item,class,glove,7,0,0,0,0,0,5,0,0
30009,#CSO2_ITEM_NAME_16GLOVE,glove_16glove,default,item,class,glove,7,0,0,0,0,0,5,0,0
30010,#CSO2_ITEM_NAME_BASEGLOVE,glove_base,default,item,class,glove,7,0,0,0,0,0,5,0,0
30011,#CSO2_ITEM_NAME_CHNGLOVE01,glove_chnglove01,default,item,class,glove,7,0,0,0,0,0,5,0,0
30012,#CSO2_ITEM_NAME_PIGGLOVE,glove_pigglove,default,item,class,glove,7,0,0,0,0,0,5,0,0
30013,#CSO2_ITEM_NAME_SNAKEYEARGLOVE,glove_snakeyear,default,item,class,glove,7,0,0,0,0,0,5,0,0
30014,#CSO2_ITEM_NAME_glove_millet01,glove_millet01,default,item,class,glove,7,0,0,0,0,0,0,0,0
30015,#CSO2_ITEM_NAME_glove_horseyear,glove_horseyear,default,item,class,glove,7,0,0,0,0,0,0,0,0
30016,#CSO2_ITEM_NAME_glove_newbie,glove_newbie,default,item,class,glove,7,0,0,0,0,0,0,0,0
30017,#CSO2_ITEM_NAME_glove_2015sheep,glove_2015sheep,default,item,class,glove,7,0,0,0,0,0,0,0,0
30018,#CSO2_ITEM_NAME_glove_goldglove,glove_goldglove,default,item,class,glove,7,0,0,0,0,0,0,0,0
30019,#CSO2_ITEM_NAME_glove_2016monkey,glove_2016monkey,default,item,class,glove,7,0,0,0,0,0,0,0,0
30020,#CSO2_ITEM_NAME_glove_panda,glove_panda,default,item,class,glove,7,0,0,0,0,0,0,0,0
30021,#CSO2_ITEM_NAME_glove_roka,glove_roka,default,item,class,glove,7,0,0,0,0,0,0,0,0
30022,#CSO2_ITEM_NAME_glove_kwanwoo,glove_kwanwoo,default,item,class,glove,7,0,0,0,0,0,0,0,0
30023,#CSO2_ITEM_NAME_glove_zombie,glove_zombie,default,item,class,glove,7,0,0,0,0,0,0,0,0
30024,#CSO2_ITEM_NAME_glove_2017chicken,glove_2017chicken,default,item,class,glove,7,0,0,0,0,0,0,0,0
30025,#CSO2_ITEM_NAME_glove_tacticalglove01,glove_tacticalglove01,default,item,class,glove,7,0,0,0,0,0,0,0,0
30026,#CSO2_ITEM_NAME_glove_maple,glove_maple,default,item,class,glove,7,0,0,0,0,0,0,0,0
30027,#CSO2_ITEM_NAME_glove_2018dog,glove_2018dog,default,item,class,glove,7,0,0,0,0,0,0,0,0
40001,#CSO2_ITEM_NAME_step_snow,cso2_step_snow,default,item,class,effect,9,0,0,0,0,0,5,0,0
40002,#CSO2_ITEM_NAME_step_FIRE,cso2_step_fire,default,item,class,effect,9,0,0,0,0,0,5,0,0
40003,#CSO2_ITEM_NAME_step_SONG,cso2_step_song,default,item,class,effect,9,0,0,0,0,0,5,0,0
40004,#CSO2_ITEM_NAME_step_STAR,cso2_step_star,default,item,class,effect,9,0,0,0,0,0,5,0,0
40005,#CSO2_ITEM_NAME_step_HEAL,cso2_step_heal,default,item,class,effect,9,0,0,0,0,0,5,0,0
40006,#CSO2_ITEM_NAME_step_TRAIL01,cso2_step_trail_01,default,item,class,effect,9,0,0,0,0,0,5,0,0
40007,#CSO2_ITEM_NAME_step_TRAIL02,cso2_step_trail_02,default,item,class,effect,9,0,0,0,0,0,5,0,0
40008,#CSO2_ITEM_NAME_step_TRAIL03,cso2_step_trail_03,default,item,class,effect,9,0,0,0,0,0,5,0,0
40009,#CSO2_ITEM_NAME_step_zombie,cso2_step_zombie,default,item,class,effect,9,0,0,0,0,0,5,0,0
40010,#CSO2_ITEM_NAME_step_light,cso2_step_light,default,item,class,effect,9,0,0,0,0,0,5,0,0
40011,#CSO2_ITEM_NAME_step_smoke,cso2_step_smoke,default,item,class,effect,9,0,0,0,0,0,5,0,0
40012,#CSO2_ITEM_NAME_step_fastdust,cso2_step_fastdust,default,item,class,effect,9,0,0,0,0,0,5,0,0
40013,#CSO2_ITEM_NAME_step_buster,cso2_step_buster,default,item,class,effect,9,0,0,0,0,0,5,0,0
40014,#CSO2_ITEM_NAME_step_smoke_c,cso2_step_smoke_c,default,item,class,effect,9,0,0,0,0,0,5,0,0
40015,#CSO2_ITEM_NAME_step_firework,cso2_step_firework,default,item,class,effect,9,0,0,0,0,0,5,0,0
40016,#CSO2_ITEM_NAME_step_grass,cso2_step_grass,default,item,class,effect,9,0,0,0,0,0,5,0,0
40017,#CSO2_ITEM_NAME_step_chuseok01,cso2_step_fall,default,item,class,effect,9,0,0,0,0,0,5,0,0
40018,#CSO2_ITEM_NAME_step_china,cso2_step_china,default,item,class,effect,9,0,0,0,0,0,5,0,0
40020,#CSO2_ITEM_NAME_step_halloween,cso2_step_halloween,default,item,class,effect,9,0,0,0,0,0,5,0,0
40021,#CSO2_ITEM_NAME_step_dragonboat,cso2_step_dragonboat,default,item,class,effect,9,0,0,0,0,0,5,0,0
40022,#CSO2_ITEM_NAME_step_love,cso2_step_love,default,item,class,effect,9,0,0,0,0,0,5,0,0
40023,#CSO2_ITEM_NAME_step_bluephoenix,cso2_step_bluephoenix,default,item,class,effect,9,0,0,0,0,0,5,0,0
40024,#CSO2_ITEM_NAME_step_crow,cso2_step_crow,default,item,class,effect,9,0,0,0,0,0,5,0,0
42001,#CSO2_ITEM_NAME_gr_c_logo_01,gr_c_logo_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42002,#CSO2_ITEM_NAME_gr_c_ctu_01,gr_c_ctu_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42003,#CSO2_ITEM_NAME_gr_c_gg_01,gr_c_gg_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42004,#CSO2_ITEM_NAME_gr_c_anger_01,gr_c_anger_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42005,#CSO2_ITEM_NAME_gr_c_joy_01,gr_c_joy_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42006,#CSO2_ITEM_NAME_gr_c_sad_01,gr_c_sad_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42007,#CSO2_ITEM_NAME_gr_c_yok_01,gr_c_yok_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42008,#CSO2_ITEM_NAME_gr_s_athena_01,gr_s_athena_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42009,#CSO2_ITEM_NAME_gr_s_miu_01,gr_s_miu_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42010,#CSO2_ITEM_NAME_gr_s_tammy_01,gr_s_tammy_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42011,#CSO2_ITEM_NAME_gr_c_KOR31_01,gr_c_KOR31_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42014,#CSO2_ITEM_NAME_gr_c_halloween_01,gr_c_halloween_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42015,#CSO2_ITEM_NAME_gr_c_halloween_02,gr_c_halloween_02,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42016,#CSO2_ITEM_NAME_gr_c_halloween_03,gr_c_halloween_03,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42017,#CSO2_ITEM_NAME_gr_c_xmas_01,gr_c_xmas_01,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42018,#CSO2_ITEM_NAME_gr_c_xmas_02,gr_c_xmas_02,default,spray,class,spray,11,0,0,0,0,0,5,0,0
42019,#CSO2_ITEM_NAME_gr_c_xmas_03,gr_c_xmas_03,default,spray,class,spray,11,0,0,0,0,0,5,0,0
49001,#CSO2_ITEM_NAME_hide_securityguard,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49002,#CSO2_ITEM_NAME_hide_horse,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49003,#CSO2_ITEM_NAME_hide_phone,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49004,#CSO2_ITEM_NAME_hide_italytree,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49005,#CSO2_ITEM_NAME_hide_vending_turtle,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49006,#CSO2_ITEM_NAME_hide_fire_extinguisher,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49007,#CSO2_ITEM_NAME_hide_toilet,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49008,#CSO2_ITEM_NAME_hide_file_cabinet_01,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49009,#CSO2_ITEM_NAME_hide_oildrum001,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49010,#CSO2_ITEM_NAME_hide_vending_machine,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
49999,#CSO2_ITEM_NAME_hide_chicken,propaction01,default,prop,actionprop,prop,-1,0,7,0,3,0,5,20,0
50001,#CSO2_ITEM_NAME_random_box_01,random_box_01,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50002,#CSO2_ITEM_NAME_random_box_02,random_box_02,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50003,#CSO2_ITEM_NAME_random_box_03,random_box_03,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50004,#CSO2_ITEM_NAME_random_box_04,random_box_04,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50005,#CSO2_ITEM_NAME_random_key_box_01,random_key_box_01,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50006,#CSO2_ITEM_NAME_random_box_04_event,random_box_04_event,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50008,#CSO2_ITEM_NAME_random_box_04_shine,random_box_04_shine,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50009,#CSO2_ITEM_NAME_random_box_05_mission,random_box_05_mission,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50010,#CSO2_ITEM_NAME_random_box_06_vip,random_box_06_vip,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50012,#CSO2_ITEM_NAME_random_box_07_hongbao,random_box_07_hongbao,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
50013,#CSO2_ITEM_NAME_random_box_08_weekend,random_box_08_weekend,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50014,#CSO2_ITEM_NAME_random_box_tammy,random_box_tammy,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50017,#CSO2_ITEM_NAME_random_box_new_weapon,random_box_new_weapon,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50021,#CSO2_ITEM_NAME_random_box_10_Zongzi,random_box_10_Zongzi,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50022,#CSO2_ITEM_NAME_random_box_12_event,random_box_12_event,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50023,#CSO2_ITEM_NAME_random_box_13_ice,random_box_13_ice,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50024,#CSO2_ITEM_NAME_random_box_15_cobalt,random_box_15_cobalt,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50025,#CSO2_ITEM_NAME_luckybag,luckybag,default,luckybag,item,item,-1,0,0,0,2,1,5,0,0
50026,#CSO2_ITEM_NAME_random_box_16_gauss,random_box_16_gauss,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50029,#CSO2_ITEM_NAME_random_box_17_xmas2016,random_box_17_xmas2016,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50032,CSO2_ITEM_NAME_luckybag02,luckybag02,default,luckybag,item,item,-1,0,0,0,2,1,5,0,0
50033,#CSO2_ITEM_NAME_random_box_18,random_box_18,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50036,#CSO2_ITEM_NAME_random_box_19_ice2,random_box_19_ice2,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50037,#CSO2_ITEM_NAME_luckybag04,luckybag04,default,luckybag,item,item,-1,0,0,0,2,1,5,0,0
50038,#CSO2_ITEM_NAME_random_box_halloween,random_box_halloween,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50039,#CSO2_ITEM_NAME_random_box_20,random_box_20,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50040,#CSO2_ITEM_NAME_random_box_21,random_box_21,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
50041,#CSO2_ITEM_NAME_random_box_22_xmas2017,random_box_22_xmas2017,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
51000,#CSO2_ITEM_NAME_random_key_box_02,random_key_box_02,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
51001,#CSO2_ITEM_NAME_random_key_box_03_amethyst,amethystbox,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
51002,#CSO2_ITEM_NAME_random_key_box_04_xmas,random_key_box_04_xmas,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
51003,#CSO2_ITEM_NAME_random_box_07_hongbao,random_box_07_hongbao,default,randombox,item,item,-1,0,0,0,3,1,5,0,0
51004,#CSO2_ITEM_NAME_random_key_box_05_amethyst2,random_box_09_amethyst2,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
55001,#CSO2_ITEM_NAME_random_key_01,random_key_01,default,randomboxkey,item,item,-1,0,0,0,3,1,5,0,0
55002,#CSO2_ITEM_NAME_random_key_02_amethyst,random_key04_amethyst2,default,randomboxkey,item,item,-1,0,0,0,3,1,5,0,0
55003,#CSO2_ITEM_NAME_random_key_03_xmas,random_key_17_xmas2016,default,randomboxkey,item,item,-1,0,0,0,3,1,5,0,0
55004,#CSO2_ITEM_NAME_random_key_04_amethyst2,random_key04_amethyst2,default,randomboxkey,item,item,-1,0,0,0,3,1,5,0,0
55005,#CSO2_ITEM_NAME_random_key_04_watermelon,random_key_04_watermelon,default,randomboxkey,item,item,-1,0,0,0,3,1,5,0,0
55007,#CSO2_ITEM_NAME_random_key_16_gauss,random_key_16_gauss,default,randomboxkey,item,item,-1,0,0,0,2,1,5,0,0
55008,#CSO2_ITEM_NAME_random_key_box_17_1111,random_key_box_17_1111,default,randombox,item,item,-1,0,0,0,2,1,5,0,0
55009,#CSO2_ITEM_NAME_random_key_17_1111,random_key_17_1111,default,randomboxkey,item,item,-1,0,0,0,2,1,5,0,0
55010,#CSO2_ITEM_NAME_random_key_17_xmas2016,random_key_17_xmas2016,default,randomboxkey,item,item,-1,0,0,0,2,1,5,0,0
55011,#CSO2_ITEM_NAME_random_key_18,random_key_18,default,randomboxkey,item,item,-1,0,0,0,2,1,5,0,0
55012,#CSO2_ITEM_NAME_random_key_19_ice2,random_key_19_ice2,default,randomboxkey,item,item,-1,0,0,0,2,1,5,0,0
55013,#CSO2_ITEM_NAME_random_key_20,random_key_20,default,randomboxkey,item,item,-1,0,0,0,2,1,5,0,0
55014,#CSO2_ITEM_NAME_random_key_21,random_key_21,default,randomboxkey,item,item,-1,0,0,0,2,1,5,0,0
55015,#CSO2_ITEM_NAME_random_key_22_xmas2017,random_key_22_xmas2017,default,randomboxkey,item,item,-1,0,0,0,2,1,5,0,0
60001,#CSO2_ITEM_NAME_CARRIE_CARD,item_card_carrie,default,item,class,card,10,0,36|57|65,0,0,1,5,0,0
60002,#CSO2_ITEM_NAME_VIPER_CARD,item_card_viper,default,item,class,card,10,0,36|57|65,0,0,1,5,0,0
60003,#CSO2_ITEM_NAME_TAMMY_CARD,item_card_tammy,default,item,class,card,10,0,36|57|65,0,0,1,5,0,0
60004,#CSO2_ITEM_NAME_EMMA_CARD,item_card_emma,default,item,class,card,10,0,36|57|65,0,0,1,5,0,0
70001,VEHICLE_JEEP,vehicle_jeep,default,item,vehicle,car,-1,0,0,0,3,0,5,0,0
80000,#CSO2_ITEM_NAME_AMMO_PISTOL,ammo_pistol,default,item,ammo,pistol,-1,0,0,0,0,0,5,0,0
80001,#CSO2_ITEM_NAME_AMMO_SHOTGUN,ammo_shotgun,default,item,ammo,shotgun,-1,0,0,0,0,0,5,0,0
80002,#CSO2_ITEM_NAME_AMMO_SMG,ammo_smg,default,item,ammo,smg,-1,0,0,0,0,0,5,0,0
80003,#CSO2_ITEM_NAME_AMMO_RIFLE,ammo_rifle,default,item,ammo,rifle,-1,0,0,0,0,0,5,0,0
80004,#CSO2_ITEM_NAME_AMMO_SNIP,ammo_snipe,default,item,ammo,snipe,-1,0,0,0,0,0,5,0,0
80005,#CSO2_ITEM_NAME_AMMO_MACH,ammo_mg,default,item,ammo,mg,-1,0,0,0,0,0,5,0,0
80006,#CSO2_ITEM_NAME_AMMO_EXPLOSIVE,ammo_explosive,default,item,ammo,explosive,-1,0,0,0,0,0,5,0,0
80100,#CSO2_ITEM_NAME_CONSUMABLE_KEVLARSUIT,consumable_kevlarsuit,default,item,consumable,kevlar,-1,0,0,0,0,0,5,0,0
80101,#CSO2_ITEM_NAME_CONSUMABLE_FIRSTAID,consumable_firstaid,default,item,consumable,firstaid,-1,0,0,0,0,0,5,0,0
80102,#CSO2_ITEM_NAME_CONSUMABLE_LEGHOLDTRAP,consumable_legholdtrap,default,item,consumable,trap,-1,0,0,0,0,0,5,0,0
80103,#CSO2_ITEM_NAME_INSTANT_BACKPACK,instant_backpack_lv1,default,item,instant,backpack,13,0,0,0,0,0,5,0,0
80104,#CSO2_ITEM_NAME_INSTANT_BACKPACK,instant_backpack_lv2,default,item,instant,backpack,13,0,0,0,0,0,5,0,0
80105,#CSO2_ITEM_NAME_INSTANT_BACKPACK,instant_backpack_lv3,default,item,instant,backpack,13,0,0,0,0,0,5,0,0
